1799;09;23;1178;07;01;
1799;09;24;1178;07;02;
1799;09;25;1178;07;03;
1799;09;26;1178;07;04;
1799;09;27;1178;07;05;
1799;09;28;1178;07;06;
1799;09;29;1178;07;07;
1799;09;30;1178;07;08;
1799;10;01;1178;07;09;
1799;10;02;1178;07;10;
1799;10;03;1178;07;11;
1799;10;04;1178;07;12;
1799;10;05;1178;07;13;
1799;10;06;1178;07;14;
1799;10;07;1178;07;15;
1799;10;08;1178;07;16;
1799;10;09;1178;07;17;
1799;10;10;1178;07;18;
1799;10;11;1178;07;19;
1799;10;12;1178;07;20;
1799;10;13;1178;07;21;
1799;10;14;1178;07;22;
1799;10;15;1178;07;23;
1799;10;16;1178;07;24;
1799;10;17;1178;07;25;
1799;10;18;1178;07;26;
1799;10;19;1178;07;27;
1799;10;20;1178;07;28;
1799;10;21;1178;07;29;
1799;10;22;1178;07;30;
1799;10;23;1178;08;01;
1799;10;24;1178;08;02;
1799;10;25;1178;08;03;
1799;10;26;1178;08;04;
1799;10;27;1178;08;05;
1799;10;28;1178;08;06;
1799;10;29;1178;08;07;
1799;10;30;1178;08;08;
1799;10;31;1178;08;09;
1799;11;01;1178;08;10;
1799;11;02;1178;08;11;
1799;11;03;1178;08;12;
1799;11;04;1178;08;13;
1799;11;05;1178;08;14;
1799;11;06;1178;08;15;
1799;11;07;1178;08;16;
1799;11;08;1178;08;17;
1799;11;09;1178;08;18;
1799;11;10;1178;08;19;
1799;11;11;1178;08;20;
1799;11;12;1178;08;21;
1799;11;13;1178;08;22;
1799;11;14;1178;08;23;
1799;11;15;1178;08;24;
1799;11;16;1178;08;25;
1799;11;17;1178;08;26;
1799;11;18;1178;08;27;
1799;11;19;1178;08;28;
1799;11;20;1178;08;29;
1799;11;21;1178;08;30;
1799;11;22;1178;09;01;
1799;11;23;1178;09;02;
1799;11;24;1178;09;03;
1799;11;25;1178;09;04;
1799;11;26;1178;09;05;
1799;11;27;1178;09;06;
1799;11;28;1178;09;07;
1799;11;29;1178;09;08;
1799;11;30;1178;09;09;
1799;12;01;1178;09;10;
1799;12;02;1178;09;11;
1799;12;03;1178;09;12;
1799;12;04;1178;09;13;
1799;12;05;1178;09;14;
1799;12;06;1178;09;15;
1799;12;07;1178;09;16;
1799;12;08;1178;09;17;
1799;12;09;1178;09;18;
1799;12;10;1178;09;19;
1799;12;11;1178;09;20;
1799;12;12;1178;09;21;
1799;12;13;1178;09;22;
1799;12;14;1178;09;23;
1799;12;15;1178;09;24;
1799;12;16;1178;09;25;
1799;12;17;1178;09;26;
1799;12;18;1178;09;27;
1799;12;19;1178;09;28;
1799;12;20;1178;09;29;
1799;12;21;1178;09;30;
1799;12;22;1178;10;01;
1799;12;23;1178;10;02;
1799;12;24;1178;10;03;
1799;12;25;1178;10;04;
1799;12;26;1178;10;05;
1799;12;27;1178;10;06;
1799;12;28;1178;10;07;
1799;12;29;1178;10;08;
1799;12;30;1178;10;09;
1799;12;31;1178;10;10;
1800;01;01;1178;10;11;
1800;01;02;1178;10;12;
1800;01;03;1178;10;13;
1800;01;04;1178;10;14;
1800;01;05;1178;10;15;
1800;01;06;1178;10;16;
1800;01;07;1178;10;17;
1800;01;08;1178;10;18;
1800;01;09;1178;10;19;
1800;01;10;1178;10;20;
1800;01;11;1178;10;21;
1800;01;12;1178;10;22;
1800;01;13;1178;10;23;
1800;01;14;1178;10;24;
1800;01;15;1178;10;25;
1800;01;16;1178;10;26;
1800;01;17;1178;10;27;
1800;01;18;1178;10;28;
1800;01;19;1178;10;29;
1800;01;20;1178;10;30;
1800;01;21;1178;11;01;
1800;01;22;1178;11;02;
1800;01;23;1178;11;03;
1800;01;24;1178;11;04;
1800;01;25;1178;11;05;
1800;01;26;1178;11;06;
1800;01;27;1178;11;07;
1800;01;28;1178;11;08;
1800;01;29;1178;11;09;
1800;01;30;1178;11;10;
1800;01;31;1178;11;11;
1800;02;01;1178;11;12;
1800;02;02;1178;11;13;
1800;02;03;1178;11;14;
1800;02;04;1178;11;15;
1800;02;05;1178;11;16;
1800;02;06;1178;11;17;
1800;02;07;1178;11;18;
1800;02;08;1178;11;19;
1800;02;09;1178;11;20;
1800;02;10;1178;11;21;
1800;02;11;1178;11;22;
1800;02;12;1178;11;23;
1800;02;13;1178;11;24;
1800;02;14;1178;11;25;
1800;02;15;1178;11;26;
1800;02;16;1178;11;27;
1800;02;17;1178;11;28;
1800;02;18;1178;11;29;
1800;02;19;1178;11;30;
1800;02;20;1178;12;01;
1800;02;21;1178;12;02;
1800;02;22;1178;12;03;
1800;02;23;1178;12;04;
1800;02;24;1178;12;05;
1800;02;25;1178;12;06;
1800;02;26;1178;12;07;
1800;02;27;1178;12;08;
1800;02;28;1178;12;09;
1800;03;01;1178;12;10;
1800;03;02;1178;12;11;
1800;03;03;1178;12;12;
1800;03;04;1178;12;13;
1800;03;05;1178;12;14;
1800;03;06;1178;12;15;
1800;03;07;1178;12;16;
1800;03;08;1178;12;17;
1800;03;09;1178;12;18;
1800;03;10;1178;12;19;
1800;03;11;1178;12;20;
1800;03;12;1178;12;21;
1800;03;13;1178;12;22;
1800;03;14;1178;12;23;
1800;03;15;1178;12;24;
1800;03;16;1178;12;25;
1800;03;17;1178;12;26;
1800;03;18;1178;12;27;
1800;03;19;1178;12;28;
1800;03;20;1178;12;29;
1800;03;21;1179;01;01;
1800;03;22;1179;01;02;
1800;03;23;1179;01;03;
1800;03;24;1179;01;04;
1800;03;25;1179;01;05;
1800;03;26;1179;01;06;
1800;03;27;1179;01;07;
1800;03;28;1179;01;08;
1800;03;29;1179;01;09;
1800;03;30;1179;01;10;
1800;03;31;1179;01;11;
1800;04;01;1179;01;12;
1800;04;02;1179;01;13;
1800;04;03;1179;01;14;
1800;04;04;1179;01;15;
1800;04;05;1179;01;16;
1800;04;06;1179;01;17;
1800;04;07;1179;01;18;
1800;04;08;1179;01;19;
1800;04;09;1179;01;20;
1800;04;10;1179;01;21;
1800;04;11;1179;01;22;
1800;04;12;1179;01;23;
1800;04;13;1179;01;24;
1800;04;14;1179;01;25;
1800;04;15;1179;01;26;
1800;04;16;1179;01;27;
1800;04;17;1179;01;28;
1800;04;18;1179;01;29;
1800;04;19;1179;01;30;
1800;04;20;1179;01;31;
1800;04;21;1179;02;01;
1800;04;22;1179;02;02;
1800;04;23;1179;02;03;
1800;04;24;1179;02;04;
1800;04;25;1179;02;05;
1800;04;26;1179;02;06;
1800;04;27;1179;02;07;
1800;04;28;1179;02;08;
1800;04;29;1179;02;09;
1800;04;30;1179;02;10;
1800;05;01;1179;02;11;
1800;05;02;1179;02;12;
1800;05;03;1179;02;13;
1800;05;04;1179;02;14;
1800;05;05;1179;02;15;
1800;05;06;1179;02;16;
1800;05;07;1179;02;17;
1800;05;08;1179;02;18;
1800;05;09;1179;02;19;
1800;05;10;1179;02;20;
1800;05;11;1179;02;21;
1800;05;12;1179;02;22;
1800;05;13;1179;02;23;
1800;05;14;1179;02;24;
1800;05;15;1179;02;25;
1800;05;16;1179;02;26;
1800;05;17;1179;02;27;
1800;05;18;1179;02;28;
1800;05;19;1179;02;29;
1800;05;20;1179;02;30;
1800;05;21;1179;02;31;
1800;05;22;1179;03;01;
1800;05;23;1179;03;02;
1800;05;24;1179;03;03;
1800;05;25;1179;03;04;
1800;05;26;1179;03;05;
1800;05;27;1179;03;06;
1800;05;28;1179;03;07;
1800;05;29;1179;03;08;
1800;05;30;1179;03;09;
1800;05;31;1179;03;10;
1800;06;01;1179;03;11;
1800;06;02;1179;03;12;
1800;06;03;1179;03;13;
1800;06;04;1179;03;14;
1800;06;05;1179;03;15;
1800;06;06;1179;03;16;
1800;06;07;1179;03;17;
1800;06;08;1179;03;18;
1800;06;09;1179;03;19;
1800;06;10;1179;03;20;
1800;06;11;1179;03;21;
1800;06;12;1179;03;22;
1800;06;13;1179;03;23;
1800;06;14;1179;03;24;
1800;06;15;1179;03;25;
1800;06;16;1179;03;26;
1800;06;17;1179;03;27;
1800;06;18;1179;03;28;
1800;06;19;1179;03;29;
1800;06;20;1179;03;30;
1800;06;21;1179;03;31;
1800;06;22;1179;04;01;
1800;06;23;1179;04;02;
1800;06;24;1179;04;03;
1800;06;25;1179;04;04;
1800;06;26;1179;04;05;
1800;06;27;1179;04;06;
1800;06;28;1179;04;07;
1800;06;29;1179;04;08;
1800;06;30;1179;04;09;
1800;07;01;1179;04;10;
1800;07;02;1179;04;11;
1800;07;03;1179;04;12;
1800;07;04;1179;04;13;
1800;07;05;1179;04;14;
1800;07;06;1179;04;15;
1800;07;07;1179;04;16;
1800;07;08;1179;04;17;
1800;07;09;1179;04;18;
1800;07;10;1179;04;19;
1800;07;11;1179;04;20;
1800;07;12;1179;04;21;
1800;07;13;1179;04;22;
1800;07;14;1179;04;23;
1800;07;15;1179;04;24;
1800;07;16;1179;04;25;
1800;07;17;1179;04;26;
1800;07;18;1179;04;27;
1800;07;19;1179;04;28;
1800;07;20;1179;04;29;
1800;07;21;1179;04;30;
1800;07;22;1179;04;31;
1800;07;23;1179;05;01;
1800;07;24;1179;05;02;
1800;07;25;1179;05;03;
1800;07;26;1179;05;04;
1800;07;27;1179;05;05;
1800;07;28;1179;05;06;
1800;07;29;1179;05;07;
1800;07;30;1179;05;08;
1800;07;31;1179;05;09;
1800;08;01;1179;05;10;
1800;08;02;1179;05;11;
1800;08;03;1179;05;12;
1800;08;04;1179;05;13;
1800;08;05;1179;05;14;
1800;08;06;1179;05;15;
1800;08;07;1179;05;16;
1800;08;08;1179;05;17;
1800;08;09;1179;05;18;
1800;08;10;1179;05;19;
1800;08;11;1179;05;20;
1800;08;12;1179;05;21;
1800;08;13;1179;05;22;
1800;08;14;1179;05;23;
1800;08;15;1179;05;24;
1800;08;16;1179;05;25;
1800;08;17;1179;05;26;
1800;08;18;1179;05;27;
1800;08;19;1179;05;28;
1800;08;20;1179;05;29;
1800;08;21;1179;05;30;
1800;08;22;1179;05;31;
1800;08;23;1179;06;01;
1800;08;24;1179;06;02;
1800;08;25;1179;06;03;
1800;08;26;1179;06;04;
1800;08;27;1179;06;05;
1800;08;28;1179;06;06;
1800;08;29;1179;06;07;
1800;08;30;1179;06;08;
1800;08;31;1179;06;09;
1800;09;01;1179;06;10;
1800;09;02;1179;06;11;
1800;09;03;1179;06;12;
1800;09;04;1179;06;13;
1800;09;05;1179;06;14;
1800;09;06;1179;06;15;
1800;09;07;1179;06;16;
1800;09;08;1179;06;17;
1800;09;09;1179;06;18;
1800;09;10;1179;06;19;
1800;09;11;1179;06;20;
1800;09;12;1179;06;21;
1800;09;13;1179;06;22;
1800;09;14;1179;06;23;
1800;09;15;1179;06;24;
1800;09;16;1179;06;25;
1800;09;17;1179;06;26;
1800;09;18;1179;06;27;
1800;09;19;1179;06;28;
1800;09;20;1179;06;29;
1800;09;21;1179;06;30;
1800;09;22;1179;06;31;
1800;09;23;1179;07;01;
1800;09;24;1179;07;02;
1800;09;25;1179;07;03;
1800;09;26;1179;07;04;
1800;09;27;1179;07;05;
1800;09;28;1179;07;06;
1800;09;29;1179;07;07;
1800;09;30;1179;07;08;
1800;10;01;1179;07;09;
1800;10;02;1179;07;10;
1800;10;03;1179;07;11;
1800;10;04;1179;07;12;
1800;10;05;1179;07;13;
1800;10;06;1179;07;14;
1800;10;07;1179;07;15;
1800;10;08;1179;07;16;
1800;10;09;1179;07;17;
1800;10;10;1179;07;18;
1800;10;11;1179;07;19;
1800;10;12;1179;07;20;
1800;10;13;1179;07;21;
1800;10;14;1179;07;22;
1800;10;15;1179;07;23;
1800;10;16;1179;07;24;
1800;10;17;1179;07;25;
1800;10;18;1179;07;26;
1800;10;19;1179;07;27;
1800;10;20;1179;07;28;
1800;10;21;1179;07;29;
1800;10;22;1179;07;30;
1800;10;23;1179;08;01;
1800;10;24;1179;08;02;
1800;10;25;1179;08;03;
1800;10;26;1179;08;04;
1800;10;27;1179;08;05;
1800;10;28;1179;08;06;
1800;10;29;1179;08;07;
1800;10;30;1179;08;08;
1800;10;31;1179;08;09;
1800;11;01;1179;08;10;
1800;11;02;1179;08;11;
1800;11;03;1179;08;12;
1800;11;04;1179;08;13;
1800;11;05;1179;08;14;
1800;11;06;1179;08;15;
1800;11;07;1179;08;16;
1800;11;08;1179;08;17;
1800;11;09;1179;08;18;
1800;11;10;1179;08;19;
1800;11;11;1179;08;20;
1800;11;12;1179;08;21;
1800;11;13;1179;08;22;
1800;11;14;1179;08;23;
1800;11;15;1179;08;24;
1800;11;16;1179;08;25;
1800;11;17;1179;08;26;
1800;11;18;1179;08;27;
1800;11;19;1179;08;28;
1800;11;20;1179;08;29;
1800;11;21;1179;08;30;
1800;11;22;1179;09;01;
1800;11;23;1179;09;02;
1800;11;24;1179;09;03;
1800;11;25;1179;09;04;
1800;11;26;1179;09;05;
1800;11;27;1179;09;06;
1800;11;28;1179;09;07;
1800;11;29;1179;09;08;
1800;11;30;1179;09;09;
1800;12;01;1179;09;10;
1800;12;02;1179;09;11;
1800;12;03;1179;09;12;
1800;12;04;1179;09;13;
1800;12;05;1179;09;14;
1800;12;06;1179;09;15;
1800;12;07;1179;09;16;
1800;12;08;1179;09;17;
1800;12;09;1179;09;18;
1800;12;10;1179;09;19;
1800;12;11;1179;09;20;
1800;12;12;1179;09;21;
1800;12;13;1179;09;22;
1800;12;14;1179;09;23;
1800;12;15;1179;09;24;
1800;12;16;1179;09;25;
1800;12;17;1179;09;26;
1800;12;18;1179;09;27;
1800;12;19;1179;09;28;
1800;12;20;1179;09;29;
1800;12;21;1179;09;30;
1800;12;22;1179;10;01;
1800;12;23;1179;10;02;
1800;12;24;1179;10;03;
1800;12;25;1179;10;04;
1800;12;26;1179;10;05;
1800;12;27;1179;10;06;
1800;12;28;1179;10;07;
1800;12;29;1179;10;08;
1800;12;30;1179;10;09;
1800;12;31;1179;10;10;
1801;01;01;1179;10;11;
1801;01;02;1179;10;12;
1801;01;03;1179;10;13;
1801;01;04;1179;10;14;
1801;01;05;1179;10;15;
1801;01;06;1179;10;16;
1801;01;07;1179;10;17;
1801;01;08;1179;10;18;
1801;01;09;1179;10;19;
1801;01;10;1179;10;20;
1801;01;11;1179;10;21;
1801;01;12;1179;10;22;
1801;01;13;1179;10;23;
1801;01;14;1179;10;24;
1801;01;15;1179;10;25;
1801;01;16;1179;10;26;
1801;01;17;1179;10;27;
1801;01;18;1179;10;28;
1801;01;19;1179;10;29;
1801;01;20;1179;10;30;
1801;01;21;1179;11;01;
1801;01;22;1179;11;02;
1801;01;23;1179;11;03;
1801;01;24;1179;11;04;
1801;01;25;1179;11;05;
1801;01;26;1179;11;06;
1801;01;27;1179;11;07;
1801;01;28;1179;11;08;
1801;01;29;1179;11;09;
1801;01;30;1179;11;10;
1801;01;31;1179;11;11;
1801;02;01;1179;11;12;
1801;02;02;1179;11;13;
1801;02;03;1179;11;14;
1801;02;04;1179;11;15;
1801;02;05;1179;11;16;
1801;02;06;1179;11;17;
1801;02;07;1179;11;18;
1801;02;08;1179;11;19;
1801;02;09;1179;11;20;
1801;02;10;1179;11;21;
1801;02;11;1179;11;22;
1801;02;12;1179;11;23;
1801;02;13;1179;11;24;
1801;02;14;1179;11;25;
1801;02;15;1179;11;26;
1801;02;16;1179;11;27;
1801;02;17;1179;11;28;
1801;02;18;1179;11;29;
1801;02;19;1179;11;30;
1801;02;20;1179;12;01;
1801;02;21;1179;12;02;
1801;02;22;1179;12;03;
1801;02;23;1179;12;04;
1801;02;24;1179;12;05;
1801;02;25;1179;12;06;
1801;02;26;1179;12;07;
1801;02;27;1179;12;08;
1801;02;28;1179;12;09;
1801;03;01;1179;12;10;
1801;03;02;1179;12;11;
1801;03;03;1179;12;12;
1801;03;04;1179;12;13;
1801;03;05;1179;12;14;
